file_name,group,label,bbox_x_center,bbox_y_center,bbox_width,bbox_height,category,revised,path
rev14__4__4_20211214 (3822).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211214 (3822)
rev14__4__4_20211216 (10487).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10487)
rev14__4__4_20211216 (10489).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10489)
rev14__4__4_20211216 (10492).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10492)
rev14__4__4_20211216 (10493).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10493)
rev14__4__4_20211216 (10494).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10494)
rev14__4__4_20211216 (10496).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10496)
rev14__4__4_20211216 (10499).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10499)
rev14__4__4_20211216 (10501).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10501)
rev14__4__4_20211216 (10504).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10504)
rev14__4__4_20211216 (10509).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (10509)
rev14__4__4_20211216 (5820).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (5820)
rev14__4__4_20211216 (7462).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7462)
rev14__4__4_20211216 (7464).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7464)
rev14__4__4_20211216 (7466).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7466)
rev14__4__4_20211216 (7471).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7471)
rev14__4__4_20211216 (7479).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7479)
rev14__4__4_20211216 (7483).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7483)
rev14__4__4_20211216 (7488).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7488)
rev14__4__4_20211216 (7491).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7491)
rev14__4__4_20211216 (7492).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7492)
rev14__4__4_20211216 (7493).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7493)
rev14__4__4_20211216 (7499).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7499)
rev14__4__4_20211216 (7502).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7502)
rev14__4__4_20211216 (7503).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7503)
rev14__4__4_20211216 (7506).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7506)
rev14__4__4_20211216 (7512).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7512)
rev14__4__4_20211216 (7524).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7524)
rev14__4__4_20211216 (7527).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7527)
rev14__4__4_20211216 (7533).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7533)
rev14__4__4_20211216 (7534).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7534)
rev14__4__4_20211216 (7541).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7541)
rev14__4__4_20211216 (7542).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7542)
rev14__4__4_20211216 (7543).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7543)
rev14__4__4_20211216 (7546).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7546)
rev14__4__4_20211216 (7548).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7548)
rev14__4__4_20211216 (7549).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7549)
rev14__4__4_20211216 (7557).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7557)
rev14__4__4_20211216 (7558).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7558)
rev14__4__4_20211216 (7560).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7560)
rev14__4__4_20211216 (7562).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7562)
rev14__4__4_20211216 (7568).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7568)
rev14__4__4_20211216 (7570).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7570)
rev14__4__4_20211216 (7575).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7575)
rev14__4__4_20211216 (7576).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7576)
rev14__4__4_20211216 (7578).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7578)
rev14__4__4_20211216 (7579).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7579)
rev14__4__4_20211216 (7580).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7580)
rev14__4__4_20211216 (7584).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7584)
rev14__4__4_20211216 (7586).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7586)
rev14__4__4_20211216 (7587).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7587)
rev14__4__4_20211216 (7591).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7591)
rev14__4__4_20211216 (7679).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7679)
rev14__4__4_20211216 (7680).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7680)
rev14__4__4_20211216 (7681).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7681)
rev14__4__4_20211216 (7683).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7683)
rev14__4__4_20211216 (7684).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7684)
rev14__4__4_20211216 (7685).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7685)
rev14__4__4_20211216 (7686).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7686)
rev14__4__4_20211216 (7687).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7687)
rev14__4__4_20211216 (7688).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7688)
rev14__4__4_20211216 (7689).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7689)
rev14__4__4_20211216 (7690).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7690)
rev14__4__4_20211216 (7694).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7694)
rev14__4__4_20211216 (7695).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7695)
rev14__4__4_20211216 (7697).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7697)
rev14__4__4_20211216 (7702).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7702)
rev14__4__4_20211216 (7706).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7706)
rev14__4__4_20211216 (7711).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7711)
rev14__4__4_20211216 (7712).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7712)
rev14__4__4_20211216 (7716).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7716)
rev14__4__4_20211216 (7718).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7718)
rev14__4__4_20211216 (7719).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7719)
rev14__4__4_20211216 (7722).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7722)
rev14__4__4_20211216 (7723).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7723)
rev14__4__4_20211216 (7724).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7724)
rev14__4__4_20211216 (7727).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7727)
rev14__4__4_20211216 (7729).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7729)
rev14__4__4_20211216 (7732).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7732)
rev14__4__4_20211216 (7733).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7733)
rev14__4__4_20211216 (7736).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7736)
rev14__4__4_20211216 (7740).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7740)
rev14__4__4_20211216 (7743).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7743)
rev14__4__4_20211216 (7747).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7747)
rev14__4__4_20211216 (7748).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7748)
rev14__4__4_20211216 (7750).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7750)
rev14__4__4_20211216 (7756).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7756)
rev14__4__4_20211216 (7758).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7758)
rev14__4__4_20211216 (7761).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7761)
rev14__4__4_20211216 (7764).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7764)
rev14__4__4_20211216 (7766).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7766)
rev14__4__4_20211216 (7774).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7774)
rev14__4__4_20211216 (7780).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7780)
rev14__4__4_20211216 (7781).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7781)
rev14__4__4_20211216 (7782).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7782)
rev14__4__4_20211216 (7788).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7788)
rev14__4__4_20211216 (7789).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7789)
rev14__4__4_20211216 (7790).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7790)
rev14__4__4_20211216 (7794).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7794)
rev14__4__4_20211216 (7798).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7798)
rev14__4__4_20211216 (7799).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7799)
rev14__4__4_20211216 (7803).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7803)
rev14__4__4_20211216 (7804).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7804)
rev14__4__4_20211216 (7811).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7811)
rev14__4__4_20211216 (7813).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7813)
rev14__4__4_20211216 (7816).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7816)
rev14__4__4_20211216 (7819).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7819)
rev14__4__4_20211216 (7820).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7820)
rev14__4__4_20211216 (7821).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7821)
rev14__4__4_20211216 (7822).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7822)
rev14__4__4_20211216 (7825).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7825)
rev14__4__4_20211216 (7828).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7828)
rev14__4__4_20211216 (7838).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7838)
rev14__4__4_20211216 (7839).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7839)
rev14__4__4_20211216 (7841).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7841)
rev14__4__4_20211216 (7846).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7846)
rev14__4__4_20211216 (7848).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7848)
rev14__4__4_20211216 (7851).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7851)
rev14__4__4_20211216 (7854).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7854)
rev14__4__4_20211216 (7861).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7861)
rev14__4__4_20211216 (7862).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7862)
rev14__4__4_20211216 (7864).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7864)
rev14__4__4_20211216 (7869).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7869)
rev14__4__4_20211216 (7870).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7870)
rev14__4__4_20211216 (7873).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7873)
rev14__4__4_20211216 (7878).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7878)
rev14__4__4_20211216 (7880).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7880)
rev14__4__4_20211216 (7881).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7881)
rev14__4__4_20211216 (7883).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7883)
rev14__4__4_20211216 (7885).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7885)
rev14__4__4_20211216 (7886).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7886)
rev14__4__4_20211216 (7888).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7888)
rev14__4__4_20211216 (7896).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7896)
rev14__4__4_20211216 (7897).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7897)
rev14__4__4_20211216 (7900).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7900)
rev14__4__4_20211216 (7903).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7903)
rev14__4__4_20211216 (7906).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7906)
rev14__4__4_20211216 (7908).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7908)
rev14__4__4_20211216 (7909).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7909)
rev14__4__4_20211216 (7911).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7911)
rev14__4__4_20211216 (7915).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7915)
rev14__4__4_20211216 (7917).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7917)
rev14__4__4_20211216 (7919).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7919)
rev14__4__4_20211216 (7921).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7921)
rev14__4__4_20211216 (7925).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7925)
rev14__4__4_20211216 (7926).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7926)
rev14__4__4_20211216 (7929).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7929)
rev14__4__4_20211216 (7932).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7932)
rev14__4__4_20211216 (7933).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7933)
rev14__4__4_20211216 (7939).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7939)
rev14__4__4_20211216 (7943).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7943)
rev14__4__4_20211216 (7944).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7944)
rev14__4__4_20211216 (7949).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7949)
rev14__4__4_20211216 (7954).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7954)
rev14__4__4_20211216 (7955).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7955)
rev14__4__4_20211216 (7956).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7956)
rev14__4__4_20211216 (7959).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7959)
rev14__4__4_20211216 (7965).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7965)
rev14__4__4_20211216 (7969).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7969)
rev14__4__4_20211216 (7970).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7970)
rev14__4__4_20211216 (7972).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7972)
rev14__4__4_20211216 (7978).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7978)
rev14__4__4_20211216 (7980).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7980)
rev14__4__4_20211216 (7981).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7981)
rev14__4__4_20211216 (7987).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7987)
rev14__4__4_20211216 (7991).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7991)
rev14__4__4_20211216 (7992).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (7992)
rev14__4__4_20211216 (8001).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8001)
rev14__4__4_20211216 (8002).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8002)
rev14__4__4_20211216 (8004).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8004)
rev14__4__4_20211216 (8005).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8005)
rev14__4__4_20211216 (8006).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8006)
rev14__4__4_20211216 (8007).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8007)
rev14__4__4_20211216 (8009).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8009)
rev14__4__4_20211216 (8010).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8010)
rev14__4__4_20211216 (8017).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8017)
rev14__4__4_20211216 (8018).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8018)
rev14__4__4_20211216 (8019).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8019)
rev14__4__4_20211216 (8022).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8022)
rev14__4__4_20211216 (8023).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8023)
rev14__4__4_20211216 (8029).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8029)
rev14__4__4_20211216 (8031).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8031)
rev14__4__4_20211216 (8036).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8036)
rev14__4__4_20211216 (8037).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8037)
rev14__4__4_20211216 (8042).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8042)
rev14__4__4_20211216 (8043).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8043)
rev14__4__4_20211216 (8049).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8049)
rev14__4__4_20211216 (8054).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8054)
rev14__4__4_20211216 (8058).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8058)
rev14__4__4_20211216 (8060).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8060)
rev14__4__4_20211216 (8061).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8061)
rev14__4__4_20211216 (8065).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8065)
rev14__4__4_20211216 (8067).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8067)
rev14__4__4_20211216 (8068).txt,train,16,,,,,Empty,N,donanet\images\train\rev14__4__4_20211216 (8068)
